notes,2,a,0.706951871658,0.0357949396299
notes,2,b,0.707219251337,0.0355544603226
notes,2,c,0.729946524064,0.0275414048809
notes,2,d,0.735828877005,0.0404123842351
notes,3,a,0.714973262032,0.0310552030123
notes,3,b,0.702673796791,0.0273198711753
notes,3,c,0.722192513369,0.0347531874407
notes,3,d,0.728609625668,0.0256071013771
notes,4,a,0.697860962567,0.0296683026881
notes,4,b,0.710695187166,0.0298245223006
notes,4,c,0.714171122995,0.0322500241354
notes,4,d,0.722994652406,0.0399157653487
notes,6,a,0.703743315508,0.0261458501323
notes,6,b,0.718449197861,0.0319314480628
notes,6,c,0.727272727273,0.0252839970256
notes,6,d,0.740374331551,0.0364598444193
contours,2,a,0.583422459893,0.0622058694236
contours,2,b,0.583422459893,0.0622058694236
contours,2,c,0.583689839572,0.0622277018913
contours,2,d,0.578609625668,0.0401977581651
contours,3,a,0.556951871658,0.0574561540901
contours,3,b,0.557754010695,0.0538224070164
contours,3,c,0.558823529412,0.0542655605815
contours,3,d,0.549465240642,0.0591604352998
contours,4,a,0.542245989305,0.0699288600568
contours,4,b,0.598663101604,0.0687368621094
contours,4,c,0.608021390374,0.0558561205477
contours,4,d,0.590106951872,0.0362375921842
contours,6,a,0.422727272727,0.0711048989886
contours,6,b,0.617914438503,0.0589667677524
contours,6,c,0.631818181818,0.0486072430189
contours,6,d,0.630213903743,0.0537812141894
intervals,2,a,0.568983957219,0.0480852451129
intervals,2,b,0.568983957219,0.0480852451129
intervals,2,c,0.617914438503,0.0488683454573
intervals,2,d,0.625668449198,0.0575158488118
intervals,3,a,0.560962566845,0.0484584637762
intervals,3,b,0.589037433155,0.0373547689599
intervals,3,c,0.62807486631,0.0328974812638
intervals,3,d,0.629946524064,0.0389475927605
intervals,4,a,0.617379679144,0.0305609241973
intervals,4,b,0.633957219251,0.0279817656726
intervals,4,c,0.627540106952,0.0263880851155
intervals,4,d,0.616310160428,0.0318776687437
intervals,6,a,0.552941176471,0.0341911601351
intervals,6,b,0.683957219251,0.0311471505207
intervals,6,c,0.691978609626,0.0295620854783
intervals,6,d,0.675935828877,0.0226879181129
