notes,2,a,0.696545284781,0.0446360038394
notes,2,b,0.694677871148,0.0429369794235
notes,2,c,0.692187986306,0.0550825474273
notes,2,d,0.687830687831,0.055876976913
notes,3,a,0.737005913477,0.0403263351055
notes,3,b,0.723000311236,0.0438544110768
notes,3,c,0.729536258948,0.0416962794672
notes,3,d,0.743853096794,0.0348166795074
notes,4,a,0.74478680361,0.0397407773408
notes,4,b,0.75287892935,0.0510654075369
notes,4,c,0.765950824774,0.0389455121001
notes,4,d,0.779022720199,0.0403575502316
notes,6,a,0.777777777778,0.0219283099332
notes,6,b,0.783691254279,0.0306310233808
notes,6,c,0.798941798942,0.0292627681881
notes,6,d,0.817927170868,0.0273462591179
contours,2,a,0.536881419234,0.0454105440643
contours,2,b,0.536881419234,0.0454105440643
contours,2,c,0.543728602552,0.0416032488304
contours,2,d,0.558356676004,0.0303737887302
contours,3,a,0.55929038282,0.0447032284078
contours,3,b,0.545596016184,0.0462287035963
contours,3,c,0.553065670713,0.0441976477059
contours,3,d,0.558667911609,0.0484948620198
contours,4,a,0.571428571429,0.0367916820885
contours,4,b,0.635543106131,0.0890525510234
contours,4,c,0.598194833489,0.0365883896911
contours,4,d,0.615935262994,0.0595591436027
contours,6,a,0.486461251167,0.0454233411744
contours,6,b,0.663554310613,0.0528184337021
contours,6,c,0.657640834111,0.0413744397333
contours,6,d,0.666355431061,0.0394471945665
intervals,2,a,0.567693744164,0.062597829337
intervals,2,b,0.567693744164,0.062597829337
intervals,2,c,0.610644257703,0.100587380088
intervals,2,d,0.579209461562,0.0717504395666
intervals,3,a,0.613756613757,0.0518092776684
intervals,3,b,0.564270152505,0.0472176315431
intervals,3,c,0.619670090258,0.0566346187304
intervals,3,d,0.623404917523,0.0599772896132
intervals,4,a,0.641767818238,0.0468262217114
intervals,4,b,0.627139744787,0.055019201773
intervals,4,c,0.645502645503,0.0591134661137
intervals,4,d,0.66511048864,0.0415729690495
intervals,6,a,0.651104886399,0.0512812018207
intervals,6,b,0.728602552132,0.0551282517988
intervals,6,c,0.741674447557,0.0511450166241
intervals,6,d,0.755057578587,0.0490252887988
